id,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,footprintWKT,scientificName,vernacularName
945_372,4/8/00,41.476389,-71.440278,EPSG:4326 WGS84,POINT(-71.440278 41.476389),Phoca vitulina,Harbor Seal
945_625,5/10/01,41.024722,-73.574722,EPSG:4326 WGS84,POINT(-73.574722 41.024722),Phoca vitulina,Harbor Seal
945_295,4/4/91,41.616944,-71.234444,EPSG:4326 WGS84,POINT(-71.234444 41.616944),Phoca vitulina,Harbor Seal
945_419,4/18/06,41.365,-71.5959,EPSG:4326 WGS84,POINT(-71.5959 41.365),Phoca vitulina,Harbor Seal
945_421,5/19/06,41.696667,-71.245833,EPSG:4326 WGS84,POINT(-71.245833 41.696667),Phoca vitulina,Harbor Seal
945_345,12/25/96,41.367778,-71.500278,EPSG:4326 WGS84,POINT(-71.500278 41.367778),Phoca vitulina,Harbor Seal
945_627,5/20/01,41.149722,-73.222222,EPSG:4326 WGS84,POINT(-73.222222 41.149722),Phoca vitulina,Harbor Seal
945_300,7/20/91,41.384722,-71.484167,EPSG:4326 WGS84,POINT(-71.484167 41.384722),Phoca vitulina,Harbor Seal
945_329,6/1/95,41.452222,-71.384444,EPSG:4326 WGS84,POINT(-71.384444 41.452222),Phoca vitulina,Harbor Seal
945_451,4/10/11,41.478843,-71.358532,EPSG:4326 WGS84,POINT(-71.358532 41.478843),Phoca vitulina,Harbor Seal
945_358,5/13/98,41.185,-71.566667,EPSG:4326 WGS84,POINT(-71.566667 41.185),Phoca vitulina,Harbor Seal
945_648,2/8/98,41.251111,-72.019167,EPSG:4326 WGS84,POINT(-72.019167 41.251111),Phoca vitulina,Harbor Seal
945_5,3/31/94,41.46,-71.321944,EPSG:4326 WGS84,POINT(-71.321944 41.46),Halichoerus grypus,Atlantic gray seal
945_90,6/1/11,41.459581,-71.324701,EPSG:4326 WGS84,POINT(-71.324701 41.459581),Halichoerus grypus,Atlantic gray seal
945_81,9/18/10,41.484017,-71.24895,EPSG:4326 WGS84,POINT(-71.24895 41.484017),Halichoerus grypus,Atlantic gray seal
945_68,7/23/09,41.365,-71.489,EPSG:4326 WGS84,POINT(-71.489 41.365),Halichoerus grypus,Atlantic gray seal
945_30,4/8/04,41.348611,-71.6975,EPSG:4326 WGS84,POINT(-71.6975 41.348611),Halichoerus grypus,Atlantic gray seal
945_91,6/9/11,41.37349,-71.54443,EPSG:4326 WGS84,POINT(-71.54443 41.37349),Halichoerus grypus,Atlantic gray seal
945_88,5/25/11,41.37678,-71.530116,EPSG:4326 WGS84,POINT(-71.530116 41.37678),Halichoerus grypus,Atlantic gray seal
945_84,5/12/11,41.486183,-71.252403,EPSG:4326 WGS84,POINT(-71.252403 41.486183),Halichoerus grypus,Atlantic gray seal
945_666,4/2/11,41.307,-72.204,EPSG:4326 WGS84,POINT(-72.204 41.307),Halichoerus grypus,Atlantic gray seal
945_662,6/1/04,41.166667,-73.1,EPSG:4326 WGS84,POINT(-73.1 41.166667),Halichoerus grypus,Atlantic gray seal
945_66,6/15/09,41.3164,-71.8322,EPSG:4326 WGS84,POINT(-71.8322 41.3164),Halichoerus grypus,Atlantic gray seal
945_62,4/11/09,41.3658,-71.4829,EPSG:4326 WGS84,POINT(-71.4829 41.3658),Halichoerus grypus,Atlantic gray seal
945_47,3/24/07,41.176389,-71.558889,EPSG:4326 WGS84,POINT(-71.558889 41.176389),Halichoerus grypus,Atlantic gray seal
945_660,5/7/98,41.522222,-72.077777,EPSG:4326 WGS84,POINT(-72.077777 41.522222),Halichoerus grypus,Atlantic gray seal
945_13,3/17/98,41.351944,-71.601944,EPSG:4326 WGS84,POINT(-71.601944 41.351944),Halichoerus grypus,Atlantic gray seal
945_7,10/9/94,41.325833,-71.786944,EPSG:4326 WGS84,POINT(-71.786944 41.325833),Halichoerus grypus,Atlantic gray seal
945_28,3/19/04,41.377778,-71.564444,EPSG:4326 WGS84,POINT(-71.564444 41.377778),Halichoerus grypus,Atlantic gray seal
945_46,3/22/07,41.377778,-71.549167,EPSG:4326 WGS84,POINT(-71.549167 41.377778),Halichoerus grypus,Atlantic gray seal
945_97,11/14/11,41.230167,-71.57659,EPSG:4326 WGS84,POINT(-71.57659 41.230167),Halichoerus grypus,Atlantic gray seal
945_42,4/24/06,41.4337,-71.4563,EPSG:4326 WGS84,POINT(-71.4563 41.4337),Halichoerus grypus,Atlantic gray seal
945_664,4/26/09,41.3076,-72.1685,EPSG:4326 WGS84,POINT(-72.1685 41.3076),Halichoerus grypus,Atlantic gray seal
945_52,2/25/08,41.2,-71.5875,EPSG:4326 WGS84,POINT(-71.5875 41.2),Halichoerus grypus,Atlantic gray seal
945_34,5/15/04,41.156111,-71.597778,EPSG:4326 WGS84,POINT(-71.597778 41.156111),Halichoerus grypus,Atlantic gray seal
945_78,7/17/10,41.356741,-71.486616,EPSG:4326 WGS84,POINT(-71.486616 41.356741),Halichoerus grypus,Atlantic gray seal
945_77,7/14/10,41.35012,-71.66435,EPSG:4326 WGS84,POINT(-71.66435 41.35012),Halichoerus grypus,Atlantic gray seal
945_83,4/4/11,41.442983,-71.4362,EPSG:4326 WGS84,POINT(-71.4362 41.442983),Halichoerus grypus,Atlantic gray seal
945_63,4/24/09,41.3243,-71.8844,EPSG:4326 WGS84,POINT(-71.8844 41.3243),Halichoerus grypus,Atlantic gray seal
945_95,6/24/11,41.493117,-71.138406,EPSG:4326 WGS84,POINT(-71.138406 41.493117),Halichoerus grypus,Atlantic gray seal
945_26,7/16/03,41.308333,-71.85,EPSG:4326 WGS84,POINT(-71.85 41.308333),Halichoerus grypus,Atlantic gray seal
945_11,4/3/97,41.318056,-71.750556,EPSG:4326 WGS84,POINT(-71.750556 41.318056),Halichoerus grypus,Atlantic gray seal
945_80,8/2/10,41.494,-71.138,EPSG:4326 WGS84,POINT(-71.138 41.494),Halichoerus grypus,Atlantic gray seal
945_72,4/8/10,41.37313,-71.54035,EPSG:4326 WGS84,POINT(-71.54035 41.37313),Halichoerus grypus,Atlantic gray seal
945_93,6/9/11,41.33855,-71.63303,EPSG:4326 WGS84,POINT(-71.63303 41.33855),Halichoerus grypus,Atlantic gray seal
945_37,3/7/05,41.45,-71.183333,EPSG:4326 WGS84,POINT(-71.183333 41.45),Halichoerus grypus,Atlantic gray seal
945_22,4/2/03,41.1972,-71.5277,EPSG:4326 WGS84,POINT(-71.5277 41.1972),Halichoerus grypus,Atlantic gray seal
945_49,4/20/07,41.461111,-71.169444,EPSG:4326 WGS84,POINT(-71.169444 41.461111),Halichoerus grypus,Atlantic gray seal
945_70,2/14/10,41.454434,-71.304454,EPSG:4326 WGS84,POINT(-71.304454 41.454434),Halichoerus grypus,Atlantic gray seal
945_67,7/4/09,41.479,-71.361,EPSG:4326 WGS84,POINT(-71.361 41.479),Halichoerus grypus,Atlantic gray seal
945_48,4/18/07,41.341111,-71.693889,EPSG:4326 WGS84,POINT(-71.693889 41.341111),Halichoerus grypus,Atlantic gray seal
945_3,4/20/90,41.218611,-71.567778,EPSG:4326 WGS84,POINT(-71.567778 41.218611),Halichoerus grypus,Atlantic gray seal
945_665,3/2/10,41.30396,-72.10609,EPSG:4326 WGS84,POINT(-72.10609 41.30396),Halichoerus grypus,Atlantic gray seal
945_82,3/23/11,41.354553,-71.646523,EPSG:4326 WGS84,POINT(-71.646523 41.354553),Halichoerus grypus,Atlantic gray seal
945_33,4/15/04,41.468333,-71.440556,EPSG:4326 WGS84,POINT(-71.440556 41.468333),Halichoerus grypus,Atlantic gray seal
945_65,6/11/09,41.487,-71.246,EPSG:4326 WGS84,POINT(-71.246 41.487),Halichoerus grypus,Atlantic gray seal
945_38,3/7/05,41.373611,-71.577222,EPSG:4326 WGS84,POINT(-71.577222 41.373611),Halichoerus grypus,Atlantic gray seal
945_19,3/16/02,41.318611,-71.870278,EPSG:4326 WGS84,POINT(-71.870278 41.318611),Halichoerus grypus,Atlantic gray seal
945_41,3/23/06,41.49,-71.297222,EPSG:4326 WGS84,POINT(-71.297222 41.49),Halichoerus grypus,Atlantic gray seal
945_40,1/22/06,41.461111,-71.169444,EPSG:4326 WGS84,POINT(-71.169444 41.461111),Halichoerus grypus,Atlantic gray seal
945_6,4/8/94,41.449722,-71.358056,EPSG:4326 WGS84,POINT(-71.358056 41.449722),Halichoerus grypus,Atlantic gray seal
945_658,4/8/97,41.267222,-72.384167,EPSG:4326 WGS84,POINT(-72.384167 41.267222),Halichoerus grypus,Atlantic gray seal
945_53,4/16/08,41.33318,-71.72106,EPSG:4326 WGS84,POINT(-71.72106 41.33318),Halichoerus grypus,Atlantic gray seal
945_4,6/10/93,41.467222,-71.167222,EPSG:4326 WGS84,POINT(-71.167222 41.467222),Halichoerus grypus,Atlantic gray seal
945_60,3/16/09,41.3559,-71.6384,EPSG:4326 WGS84,POINT(-71.6384 41.3559),Halichoerus grypus,Atlantic gray seal
945_35,5/28/04,41.459722,-71.318333,EPSG:4326 WGS84,POINT(-71.318333 41.459722),Halichoerus grypus,Atlantic gray seal
945_61,4/7/09,41.3059,-71.8843,EPSG:4326 WGS84,POINT(-71.8843 41.3059),Halichoerus grypus,Atlantic gray seal
945_661,4/29/04,41.329722,-72.026111,EPSG:4326 WGS84,POINT(-72.026111 41.329722),Halichoerus grypus,Atlantic gray seal
945_18,2/19/02,41.333889,-71.7625,EPSG:4326 WGS84,POINT(-71.7625 41.333889),Halichoerus grypus,Atlantic gray seal
945_55,4/30/08,41.47916,-71.35833,EPSG:4326 WGS84,POINT(-71.35833 41.47916),Halichoerus grypus,Atlantic gray seal
945_10,2/24/97,41.301667,-71.852222,EPSG:4326 WGS84,POINT(-71.852222 41.301667),Halichoerus grypus,Atlantic gray seal
945_32,4/14/04,41.369167,-71.491944,EPSG:4326 WGS84,POINT(-71.491944 41.369167),Halichoerus grypus,Atlantic gray seal
945_54,4/23/08,41.172222,-71.553889,EPSG:4326 WGS84,POINT(-71.553889 41.172222),Halichoerus grypus,Atlantic gray seal
945_94,6/10/11,41.45995,-71.1951,EPSG:4326 WGS84,POINT(-71.1951 41.45995),Halichoerus grypus,Atlantic gray seal
945_75,6/6/10,41.4834,-71.2784,EPSG:4326 WGS84,POINT(-71.2784 41.4834),Halichoerus grypus,Atlantic gray seal
945_39,5/31/05,41.482778,-71.330278,EPSG:4326 WGS84,POINT(-71.330278 41.482778),Halichoerus grypus,Atlantic gray seal
945_96,7/14/11,41.460948,-71.171236,EPSG:4326 WGS84,POINT(-71.171236 41.460948),Halichoerus grypus,Atlantic gray seal
945_59,1/31/09,41.332,-71.729,EPSG:4326 WGS84,POINT(-71.729 41.332),Halichoerus grypus,Atlantic gray seal
945_9,6/26/95,41.317778,-71.7675,EPSG:4326 WGS84,POINT(-71.7675 41.317778),Halichoerus grypus,Atlantic gray seal
945_17,5/18/01,41.316389,-71.879722,EPSG:4326 WGS84,POINT(-71.879722 41.316389),Halichoerus grypus,Atlantic gray seal
945_87,5/24/11,41.38634,-71.474948,EPSG:4326 WGS84,POINT(-71.474948 41.38634),Halichoerus grypus,Atlantic gray seal
945_50,5/21/07,41.32527,-71.751944,EPSG:4326 WGS84,POINT(-71.751944 41.32527),Halichoerus grypus,Atlantic gray seal
945_43,5/7/06,41.495833,-71.133333,EPSG:4326 WGS84,POINT(-71.133333 41.495833),Halichoerus grypus,Atlantic gray seal
945_36,5/28/04,41.491111,-71.323611,EPSG:4326 WGS84,POINT(-71.323611 41.491111),Halichoerus grypus,Atlantic gray seal
945_69,7/27/09,41.476,-71.16,EPSG:4326 WGS84,POINT(-71.16 41.476),Halichoerus grypus,Atlantic gray seal
945_20,3/28/02,41.329722,-71.799722,EPSG:4326 WGS84,POINT(-71.799722 41.329722),Halichoerus grypus,Atlantic gray seal
945_89,5/25/11,41.36457,-71.600046,EPSG:4326 WGS84,POINT(-71.600046 41.36457),Halichoerus grypus,Atlantic gray seal
945_51,6/1/07,41.561667,-71.398611,EPSG:4326 WGS84,POINT(-71.398611 41.561667),Halichoerus grypus,Atlantic gray seal
945_2,4/13/90,41.218611,-71.567778,EPSG:4326 WGS84,POINT(-71.567778 41.218611),Halichoerus grypus,Atlantic gray seal
945_23,4/17/03,41.322777,-71.8025,EPSG:4326 WGS84,POINT(-71.8025 41.322777),Halichoerus grypus,Atlantic gray seal
945_86,5/24/11,41.338474,-71.699443,EPSG:4326 WGS84,POINT(-71.699443 41.338474),Halichoerus grypus,Atlantic gray seal
945_16,4/18/01,41.363056,-71.668056,EPSG:4326 WGS84,POINT(-71.668056 41.363056),Halichoerus grypus,Atlantic gray seal
945_71,2/19/10,41.314,-71.84,EPSG:4326 WGS84,POINT(-71.84 41.314),Halichoerus grypus,Atlantic gray seal
945_8,5/6/95,41.367222,-71.483333,EPSG:4326 WGS84,POINT(-71.483333 41.367222),Halichoerus grypus,Atlantic gray seal
945_24,5/18/03,41.187222,-71.566389,EPSG:4326 WGS84,POINT(-71.566389 41.187222),Halichoerus grypus,Atlantic gray seal
945_29,4/4/04,41.194444,-71.565278,EPSG:4326 WGS84,POINT(-71.565278 41.194444),Halichoerus grypus,Atlantic gray seal
945_58,7/14/08,41.3717,-71.5663,EPSG:4326 WGS84,POINT(-71.5663 41.3717),Halichoerus grypus,Atlantic gray seal
945_56,5/11/08,41.54583,-71.21111,EPSG:4326 WGS84,POINT(-71.21111 41.54583),Halichoerus grypus,Atlantic gray seal
945_64,6/8/09,41.451,-71.311,EPSG:4326 WGS84,POINT(-71.311 41.451),Halichoerus grypus,Atlantic gray seal
945_663,4/8/09,41.3055,-72.1015,EPSG:4326 WGS84,POINT(-72.1015 41.3055),Halichoerus grypus,Atlantic gray seal
945_79,8/1/10,41.317,-71.822,EPSG:4326 WGS84,POINT(-71.822 41.317),Halichoerus grypus,Atlantic gray seal
945_44,6/16/06,41.3732,-71.5012,EPSG:4326 WGS84,POINT(-71.5012 41.3732),Halichoerus grypus,Atlantic gray seal
945_27,9/22/03,41.358889,-71.670833,EPSG:4326 WGS84,POINT(-71.670833 41.358889),Halichoerus grypus,Atlantic gray seal
945_25,6/23/03,41.351111,-71.670556,EPSG:4326 WGS84,POINT(-71.670556 41.351111),Halichoerus grypus,Atlantic gray seal
945_12,4/9/97,41.351389,-71.600556,EPSG:4326 WGS84,POINT(-71.600556 41.351389),Halichoerus grypus,Atlantic gray seal
945_45,2/11/07,41.3313,-71.8167,EPSG:4326 WGS84,POINT(-71.8167 41.3313),Halichoerus grypus,Atlantic gray seal
945_57,6/12/08,41.3719,-71.5652,EPSG:4326 WGS84,POINT(-71.5652 41.3719),Halichoerus grypus,Atlantic gray seal
945_76,6/23/10,41.20372,-71.580499,EPSG:4326 WGS84,POINT(-71.580499 41.20372),Halichoerus grypus,Atlantic gray seal
945_659,5/7/98,41.313056,-72.060556,EPSG:4326 WGS84,POINT(-72.060556 41.313056),Halichoerus grypus,Atlantic gray seal
945_667,4/29/11,41.08472,-73.4105,EPSG:4326 WGS84,POINT(-73.4105 41.08472),Halichoerus grypus,Atlantic gray seal
945_74,5/27/10,41.37143,-71.56927,EPSG:4326 WGS84,POINT(-71.56927 41.37143),Halichoerus grypus,Atlantic gray seal
945_73,4/28/10,41.488701,-71.267509,EPSG:4326 WGS84,POINT(-71.267509 41.488701),Halichoerus grypus,Atlantic gray seal
945_31,4/10/04,41.365833,-71.639722,EPSG:4326 WGS84,POINT(-71.639722 41.365833),Halichoerus grypus,Atlantic gray seal
945_85,5/13/11,41.464968,-71.191921,EPSG:4326 WGS84,POINT(-71.191921 41.464968),Halichoerus grypus,Atlantic gray seal
945_15,4/24/00,41.518056,-71.302222,EPSG:4326 WGS84,POINT(-71.302222 41.518056),Halichoerus grypus,Atlantic gray seal
945_14,3/31/98,41.489167,-71.266667,EPSG:4326 WGS84,POINT(-71.266667 41.489167),Halichoerus grypus,Atlantic gray seal
945_21,3/18/03,41.303056,-71.776111,EPSG:4326 WGS84,POINT(-71.776111 41.303056),Halichoerus grypus,Atlantic gray seal
945_1,3/7/90,41.366667,-71.6,EPSG:4326 WGS84,POINT(-71.6 41.366667),Halichoerus grypus,Atlantic gray seal
945_92,6/9/11,41.497302,-71.124764,EPSG:4326 WGS84,POINT(-71.124764 41.497302),Halichoerus grypus,Atlantic gray seal
945_473,3/20/98,41.374722,-71.549722,EPSG:4326 WGS84,POINT(-71.549722 41.374722),Cystophora cristata,Hooded Seal
945_470,2/24/98,41.317778,-71.785278,EPSG:4326 WGS84,POINT(-71.785278 41.317778),Cystophora cristata,Hooded Seal
945_460,3/22/94,41.311389,-71.869167,EPSG:4326 WGS84,POINT(-71.869167 41.311389),Cystophora cristata,Hooded Seal
945_656,8/22/06,41.041666,-73.521666,EPSG:4326 WGS84,POINT(-73.521666 41.041666),Cystophora cristata,Hooded Seal
945_467,2/4/98,41.484444,-71.283333,EPSG:4326 WGS84,POINT(-71.283333 41.484444),Cystophora cristata,Hooded Seal
945_654,3/15/98,41.270556,-72.574167,EPSG:4326 WGS84,POINT(-72.574167 41.270556),Cystophora cristata,Hooded Seal
945_469,2/15/98,41.340556,-71.696667,EPSG:4326 WGS84,POINT(-71.696667 41.340556),Cystophora cristata,Hooded Seal
945_650,4/13/94,41.316944,-72.035,EPSG:4326 WGS84,POINT(-72.035 41.316944),Cystophora cristata,Hooded Seal
945_466,2/16/97,41.185,-71.566667,EPSG:4326 WGS84,POINT(-71.566667 41.185),Cystophora cristata,Hooded Seal
945_649,4/11/94,41.3412,-72.175,EPSG:4326 WGS84,POINT(-72.175 41.3412),Cystophora cristata,Hooded Seal
945_657,3/17/10,41.28805,-72.01869,EPSG:4326 WGS84,POINT(-72.01869 41.28805),Cystophora cristata,Hooded Seal
945_459,2/22/93,41.368056,-71.5175,EPSG:4326 WGS84,POINT(-71.5175 41.368056),Cystophora cristata,Hooded Seal
945_462,4/28/95,41.650278,-71.217778,EPSG:4326 WGS84,POINT(-71.217778 41.650278),Cystophora cristata,Hooded Seal
945_481,1/29/05,41.491667,-71.386667,EPSG:4326 WGS84,POINT(-71.386667 41.491667),Cystophora cristata,Hooded Seal
945_478,3/9/00,41.218333,-71.5675,EPSG:4326 WGS84,POINT(-71.5675 41.218333),Cystophora cristata,Hooded Seal
945_468,2/13/98,41.333333,-71.701667,EPSG:4326 WGS84,POINT(-71.701667 41.333333),Cystophora cristata,Hooded Seal
945_479,2/20/01,41.417222,-71.455278,EPSG:4326 WGS84,POINT(-71.455278 41.417222),Cystophora cristata,Hooded Seal
945_464,3/22/96,41.466667,-71.384444,EPSG:4326 WGS84,POINT(-71.384444 41.466667),Cystophora cristata,Hooded Seal
945_471,3/6/98,41.301389,-71.8525,EPSG:4326 WGS84,POINT(-71.8525 41.301389),Cystophora cristata,Hooded Seal
945_652,3/13/98,41.318611,-72.084167,EPSG:4326 WGS84,POINT(-72.084167 41.318611),Cystophora cristata,Hooded Seal
945_480,8/29/01,41.685,-71.460833,EPSG:4326 WGS84,POINT(-71.460833 41.685),Cystophora cristata,Hooded Seal
945_472,3/15/98,41.484167,-71.383333,EPSG:4326 WGS84,POINT(-71.383333 41.484167),Cystophora cristata,Hooded Seal
945_653,3/13/98,41.31861,-72.084166,EPSG:4326 WGS84,POINT(-72.084166 41.31861),Cystophora cristata,Hooded Seal
945_463,3/17/96,41.301944,-71.834722,EPSG:4326 WGS84,POINT(-71.834722 41.301944),Cystophora cristata,Hooded Seal
945_465,6/21/96,41.421111,-71.455556,EPSG:4326 WGS84,POINT(-71.455556 41.421111),Cystophora cristata,Hooded Seal
945_655,3/8/00,41.301111,-72.135833,EPSG:4326 WGS84,POINT(-72.135833 41.301111),Cystophora cristata,Hooded Seal
945_651,3/9/96,41.342222,-71.909167,EPSG:4326 WGS84,POINT(-71.909167 41.342222),Cystophora cristata,Hooded Seal
945_475,4/7/98,41.394722,-71.4675,EPSG:4326 WGS84,POINT(-71.4675 41.394722),Cystophora cristata,Hooded Seal
945_461,3/4/95,41.484722,-71.400556,EPSG:4326 WGS84,POINT(-71.400556 41.484722),Cystophora cristata,Hooded Seal
945_482,8/13/06,41.358055,-71.638611,EPSG:4326 WGS84,POINT(-71.638611 41.358055),Cystophora cristata,Hooded Seal
945_474,3/20/98,41.364167,-71.491111,EPSG:4326 WGS84,POINT(-71.491111 41.364167),Cystophora cristata,Hooded Seal
945_476,2/9/99,41.317778,-71.785278,EPSG:4326 WGS84,POINT(-71.785278 41.317778),Cystophora cristata,Hooded Seal
945_477,8/6/99,41.351111,-71.634722,EPSG:4326 WGS84,POINT(-71.634722 41.351111),Cystophora cristata,Hooded Seal
945_997,12/8/10,41.28515,-71.955683,EPSG:4326 WGS84,POINT(-71.955683 41.28515),Lepidochelys kempii,Kemp's Ridley
945_964,10/20/04,41.666667,-71.4,EPSG:4326 WGS84,POINT(-71.4 41.666667),Lepidochelys kempii,Kemp's Ridley
945_1076,9/21/98,41.3118,-71.8677,EPSG:4326 WGS84,POINT(-71.8677 41.3118),Lepidochelys kempii,Kemp's Ridley
945_1117,11/15/09,41.174,-71.918889,EPSG:4326 WGS84,POINT(-71.918889 41.174),Lepidochelys kempii,Kemp's Ridley
945_1094,10/5/02,41.333611,-71.761667,EPSG:4326 WGS84,POINT(-71.761667 41.333611),Lepidochelys kempii,Kemp's Ridley
945_996,8/13/08,41.013889,-71.413889,EPSG:4326 WGS84,POINT(-71.413889 41.013889),Lepidochelys kempii,Kemp's Ridley
945_1125,9/2/10,41.374319,-71.547363,EPSG:4326 WGS84,POINT(-71.547363 41.374319),Lepidochelys kempii,Kemp's Ridley
945_1095,8/3/03,41.48,-71.3192,EPSG:4326 WGS84,POINT(-71.3192 41.48),Lepidochelys kempii,Kemp's Ridley
945_1133,8/6/11,41.369465,-71.494389,EPSG:4326 WGS84,POINT(-71.494389 41.369465),Lepidochelys kempii,Kemp's Ridley
945_873,6/12/90,41.484167,-71.285278,EPSG:4326 WGS84,POINT(-71.285278 41.484167),Mysticeti,baleen whales
945_675,4/16/02,41.093276,-73.386723,EPSG:4326 WGS84,POINT(-73.386723 41.093276),Caniformia,pinnipeds
945_673,5/30/01,41.293056,-72.934722,EPSG:4326 WGS84,POINT(-72.934722 41.293056),Caniformia,pinnipeds
945_676,7/7/07,41.064,-73.3937,EPSG:4326 WGS84,POINT(-73.3937 41.064),Caniformia,pinnipeds
945_670,4/17/01,41.331944,-71.974722,EPSG:4326 WGS84,POINT(-71.974722 41.331944),Caniformia,pinnipeds
945_526,5/24/11,41.338472,-71.716944,EPSG:4326 WGS84,POINT(-71.716944 41.338472),Caniformia,pinnipeds
945_677,1/29/05,41.370833,-72.116944,EPSG:4326 WGS84,POINT(-72.116944 41.370833),Caniformia,pinnipeds
945_492,6/2/95,41.618889,-71.319167,EPSG:4326 WGS84,POINT(-71.319167 41.618889),Caniformia,pinnipeds
945_504,4/5/04,41.673611,-71.280556,EPSG:4326 WGS84,POINT(-71.280556 41.673611),Caniformia,pinnipeds
945_511,6/3/08,41.3345,-71.7325,EPSG:4326 WGS84,POINT(-71.7325 41.3345),Caniformia,pinnipeds
945_505,5/3/04,41.636389,-71.2075,EPSG:4326 WGS84,POINT(-71.2075 41.636389),Caniformia,pinnipeds
945_515,8/29/09,41.435,-71.455,EPSG:4326 WGS84,POINT(-71.455 41.435),Caniformia,pinnipeds
945_498,4/19/00,41.4825,-71.32722,EPSG:4326 WGS84,POINT(-71.32722 41.4825),Caniformia,pinnipeds
945_485,3/9/92,41.383889,-71.468056,EPSG:4326 WGS84,POINT(-71.468056 41.383889),Caniformia,pinnipeds
945_678,1/4/98,41.251667,-72.018889,EPSG:4326 WGS84,POINT(-72.018889 41.251667),Caniformia,pinnipeds
945_668,5/22/96,41.286389,-72.351389,EPSG:4326 WGS84,POINT(-72.351389 41.286389),Caniformia,pinnipeds
945_502,4/19/02,41.7,-71.366667,EPSG:4326 WGS84,POINT(-71.366667 41.7),Caniformia,pinnipeds
945_503,5/11/03,41.486944,-71.25,EPSG:4326 WGS84,POINT(-71.25 41.486944),Caniformia,pinnipeds
945_509,5/5/06,41.7087,-71.2225,EPSG:4326 WGS84,POINT(-71.2225 41.7087),Caniformia,pinnipeds
945_493,6/5/96,41.5,-71.352222,EPSG:4326 WGS84,POINT(-71.352222 41.5),Caniformia,pinnipeds
945_514,6/12/09,41.483,-71.247,EPSG:4326 WGS84,POINT(-71.247 41.483),Caniformia,pinnipeds
945_513,6/12/09,41.483,-71.247,EPSG:4326 WGS84,POINT(-71.247 41.483),Caniformia,pinnipeds
945_519,5/1/11,41.540566,-71.423998,EPSG:4326 WGS84,POINT(-71.423998 41.540566),Caniformia,pinnipeds
945_494,3/17/98,41.568611,-71.234167,EPSG:4326 WGS84,POINT(-71.234167 41.568611),Caniformia,pinnipeds
945_528,12/29/11,41.393632,-71.468983,EPSG:4326 WGS84,POINT(-71.468983 41.393632),Caniformia,pinnipeds
945_669,5/20/97,41.250833,-72.683333,EPSG:4326 WGS84,POINT(-72.683333 41.250833),Caniformia,pinnipeds
945_501,4/9/02,41.372634,-71.483054,EPSG:4326 WGS84,POINT(-71.483054 41.372634),Caniformia,pinnipeds
945_524,6/2/10,41.477522,-71.368477,EPSG:4326 WGS84,POINT(-71.368477 41.477522),Caniformia,pinnipeds
945_510,5/22/08,41.6317,-71.4061,EPSG:4326 WGS84,POINT(-71.4061 41.6317),Caniformia,pinnipeds
945_521,6/22/11,41.455927,-71.311607,EPSG:4326 WGS84,POINT(-71.311607 41.455927),Caniformia,pinnipeds
945_488,6/6/94,41.542222,-71.205833,EPSG:4326 WGS84,POINT(-71.205833 41.542222),Caniformia,pinnipeds
945_679,3/28/99,41.25,-72.034167,EPSG:4326 WGS84,POINT(-72.034167 41.25),Caniformia,pinnipeds
945_483,2/17/91,41.435,-71.435278,EPSG:4326 WGS84,POINT(-71.435278 41.435),Caniformia,pinnipeds
945_484,2/17/91,41.435,-71.435278,EPSG:4326 WGS84,POINT(-71.435278 41.435),Caniformia,pinnipeds
945_674,3/2/02,41.276667,-72.670833,EPSG:4326 WGS84,POINT(-72.670833 41.276667),Caniformia,pinnipeds
945_512,6/8/09,41.451,-71.311,EPSG:4326 WGS84,POINT(-71.311 41.451),Caniformia,pinnipeds
945_497,3/23/99,41.4675,-71.418889,EPSG:4326 WGS84,POINT(-71.418889 41.4675),Caniformia,pinnipeds
945_672,5/9/01,41.346111,-71.958889,EPSG:4326 WGS84,POINT(-71.958889 41.346111),Caniformia,pinnipeds
945_516,3/31/10,41.184182,-71.578444,EPSG:4326 WGS84,POINT(-71.578444 41.184182),Caniformia,pinnipeds
945_508,8/30/05,41.45,-71.3,EPSG:4326 WGS84,POINT(-71.3 41.45),Caniformia,pinnipeds
945_491,4/28/95,41.767778,-71.366667,EPSG:4326 WGS84,POINT(-71.366667 41.767778),Caniformia,pinnipeds
945_517,6/2/10,41.454,-71.341,EPSG:4326 WGS84,POINT(-71.341 41.454),Caniformia,pinnipeds
945_496,9/15/98,41.483889,-71.250278,EPSG:4326 WGS84,POINT(-71.250278 41.483889),Caniformia,pinnipeds
945_671,5/1/01,41.333333,-71.965833,EPSG:4326 WGS84,POINT(-71.965833 41.333333),Caniformia,pinnipeds
945_487,7/23/92,41.351944,-71.468889,EPSG:4326 WGS84,POINT(-71.468889 41.351944),Caniformia,pinnipeds
945_499,5/2/01,41.6833,-71.3,EPSG:4326 WGS84,POINT(-71.3 41.6833),Caniformia,pinnipeds
945_500,6/15/01,41.370556,-71.622222,EPSG:4326 WGS84,POINT(-71.622222 41.370556),Caniformia,pinnipeds
945_522,4/11/02,41.392506,-71.49607,EPSG:4326 WGS84,POINT(-71.49607 41.392506),Caniformia,pinnipeds
945_495,6/20/98,41.351667,-71.483611,EPSG:4326 WGS84,POINT(-71.483611 41.351667),Caniformia,pinnipeds
